  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 438   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 439   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 440   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 441    4    0   60.00  60.00     3      5    5      0      4     1    25.00
 442   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 443   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 444   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 445   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 446   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 447   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 448   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 449    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 450    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 451   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 452    5    2    0.00   0.00     0      0    0      0      0     0     0.00
 453   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 454    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 455   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 456    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 457   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 458   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 459    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 460   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 461    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 462   35    2    0.00   0.00     0      0    0      0      0     0     0.00
 463   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 464   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 465   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 466   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 467   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 468    7    0   37.50  37.50     3      8    8      0      7     1    14.29
 469    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 470   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 471   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 472   34    2    0.00   0.00     0      0    0      0      0     0     0.00
 473   29    2    0.00   0.00     0      0    0      0      0     0     0.00
 474   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 475    2    0  100.00 100.00     3      3    3      0      2     2   100.00
 476   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 477   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 478   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 479   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 480   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 481   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 482    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 483   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 484    2    0   66.67  66.67     2      3    3      0      2     0     0.00
 485   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 486   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 487    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 488   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 489   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 490   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 491   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 492   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 493   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 494    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 495   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 496   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 497    6    0   28.57  28.57     2      7    7      1      6     0     0.00
 498   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 499   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 500   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 501   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 502   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 503   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 504   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 505   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 506   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 507    5    0   50.00  50.00     3      6    6      0      5     2    40.00
 508   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 509   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 510   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 511    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 512    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 513    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 514   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 515   34    2    0.00   0.00     0      0    0      0      0     0     0.00
 516   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 517   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 518   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 519    2    0  100.00 100.00     3      3    3      0      2     2   100.00
 520   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 521   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 522   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 523   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 524   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 525   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 526   29    2    0.00   0.00     0      0    0      0      0     0     0.00
 527   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 528   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 529   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 530   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 531   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 532   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 533   37    2    0.00   0.00     0      0    0      0      0     0     0.00
 534   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 535   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 536   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 537   32    2    0.00   0.00     0      0    0      0      0     0     0.00
 538   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 539    2    0   66.67  66.67     2      3    3      0      2     1    50.00
 540   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 541   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 542   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 543   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 544   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 545   15    0   43.75  43.75     7     16   16      5     15     7    46.67
 546   11    0   66.67  66.67     8     12   12      0     11     6    54.55
 547    8    0   44.44  44.44     4      9    9      2      8     2    25.00
 548   32    2    0.00   0.00     0      0    0      0      0     0     0.00
 549   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 550    1    0  100.00 100.00     2      2    2      0      1     1   100.00
 551   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 552   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 553   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 554   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 555   35    2    0.00   0.00     0      0    0      0      0     0     0.00
 556   31    2    0.00   0.00     0      0    0      0      0     0     0.00
 557   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 558   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 559    1    0  100.00 100.00     2      2    2      0      1     1   100.00
 560   34    2    0.00   0.00     0      0    0      0      0     0     0.00
 561   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 562   45    2    0.00   0.00     0      0    0      0      0     0     0.00
 563   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 564   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 565    2    0   66.67  66.67     2      3    3      0      2     0     0.00
 566   40    2    0.00   0.00     0      0    0      0      0     0     0.00
 567   37    2    0.00   0.00     0      0    0      0      0     0     0.00
 568   30    2    0.00   0.00     0      0    0      0      0     0     0.00
 569   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 570    2    0  100.00 100.00     3      3    3      0      2     2   100.00
 571   34    2    0.00   0.00     0      0    0      0      0     0     0.00
 572   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 573   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 574   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 575   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 576   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 577   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 578   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 579   50    2    0.00   0.00     0      0    0      0      0     0     0.00
 580   34    0   22.86  22.86     8     35   35     10     34    16    47.06
 581   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 582   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 583   15    0   43.75  43.75     7     16   16      3     15     7    46.67
 584   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 585   10    0   36.36  36.36     4     11   11      2     10     3    30.00
 586   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 587   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 588   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 589   19    0   35.00  35.00     7     20   20      5     19     7    36.84
 590    6    0   28.57  28.57     2      7    7      1      6     1    16.67
 591   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 592   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 593   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 594   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 595   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 596   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 597    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 598    3    0   75.00  75.00     3      4    4      0      3     1    33.33
 599   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 600   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 601   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 602   32    2    0.00   0.00     0      0    0      0      0     0     0.00
 603   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 604   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 605   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 606   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 607   44    2    0.00   0.00     0      0    0      0      0     0     0.00
 608    1    0  100.00 100.00     2      2    2      0      1     1   100.00
 609   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 610   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 611   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 612   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 613   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 614   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 615   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 616    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 617   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 618   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 619   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 620   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 621    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 622   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 623   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 624    3    0   50.00  50.00     2      4    4      0      3     1    33.33
 625   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 626   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 627   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 628   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 629    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 630    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 631   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 632   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 633    5    0   50.00  50.00     3      6    6      1      5     1    20.00
 634   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 635   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 636   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 637    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 638   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 639    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 640    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 641   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 642   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 643   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 644   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 645   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 646    5    0   50.00  50.00     3      6    6      1      5     2    40.00
 647   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 648    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 649    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 650   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 651   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 652   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 653   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 654   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 655   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 656    4    0   60.00  60.00     3      5    5      0      4     1    25.00
 657   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 658   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 659   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 660   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 661    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 662   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 663   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 664   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 665   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 666   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 667   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 668    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 669   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 670   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 671   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 672   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 673   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 674   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 675   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 676   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 677   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 678   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 679   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 680   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 681    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 682    1    0  100.00 100.00     2      2    2      0      1     1   100.00
 683   29    2    0.00   0.00     0      0    0      0      0     0     0.00
 684   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 685   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 686    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 687   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 688   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 689   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 690   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 691    5    2    0.00   0.00     0      0    0      0      0     0     0.00
 692    4    2    0.00   0.00     0      0    0      0      0     0     0.00
 693   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 694   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 695   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 696   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 697   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 698    3    0   50.00  50.00     2      4    4      0      3     1    33.33
 699   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 700   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 701   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 702   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 703   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 704   31    2    0.00   0.00     0      0    0      0      0     0     0.00
 705    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 706   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 707   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 708    5    0   33.33  33.33     2      6    6      1      5     1    20.00
 709   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 710   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 711   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 712   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 713    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 714    5    2    0.00   0.00     0      0    0      0      0     0     0.00
 715   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 716   30    2    0.00   0.00     0      0    0      0      0     0     0.00
 717   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 718   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 719   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 720   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 721   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 722   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 723    3    0   50.00  50.00     2      4    4      0      3     1    33.33
 724   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 725    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 726   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 727   35    2    0.00   0.00     0      0    0      0      0     0     0.00
 728   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 729   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 730   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 731   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 732   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 733    7    0   37.50  37.50     3      8    8      1      7     1    14.29
 734   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 735    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 736   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 737    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 738   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 739   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 740   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 741   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 742    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 743   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 744   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 745   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 746   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 747   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 748   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 749   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 750    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 751   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 752    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 753   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 754   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 755   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 756    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 757   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 758   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 759    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 760   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 761   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 762   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 763    5    0   50.00  50.00     3      6    6      1      5     1    20.00
 764    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 765   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 766   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 767   25    2    0.00   0.00     0      0    0      0      0     0     0.00
 768   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 769   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 770    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 771   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 772    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 773    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 774   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 775    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 776   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 777   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 778    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 779   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 780   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 781   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 782   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 783   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 784   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 785    5    0   66.67  66.67     4      6    6      0      5     2    40.00
 786   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 787    4    0   60.00  60.00     3      5    5      1      4     1    25.00
 788   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 789    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 790   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 791   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 792    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 793   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 794    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 795    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 796   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 797   39    2    0.00   0.00     0      0    0      0      0     0     0.00
 798    4    2    0.00   0.00     0      0    0      0      0     0     0.00
 799   26    2    0.00   0.00     0      0    0      0      0     0     0.00
 800   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 801   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 802    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 803   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 804    2    0  100.00 100.00     3      3    3      0      2     2   100.00
 805    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 806    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 807   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 808    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 809   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 810   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 811    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 812   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 813   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 814   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 815   17    2    0.00   0.00     0      0    0      0      0     0     0.00
 816   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 817   23    2    0.00   0.00     0      0    0      0      0     0     0.00
 818    5    2    0.00   0.00     0      0    0      0      0     0     0.00
 819   29    2    0.00   0.00     0      0    0      0      0     0     0.00
 820    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 821   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 822   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 823    7    0   50.00  50.00     4      8    8      1      7     2    28.57
 824    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 825    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 826   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 827   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 828   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 829   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 830   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 831   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 832   21    2    0.00   0.00     0      0    0      0      0     0     0.00
 833   41    2    0.00   0.00     0      0    0      0      0     0     0.00
 834    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 835    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 836    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 837   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 838   22    2    0.00   0.00     0      0    0      0      0     0     0.00
 839   28    2    0.00   0.00     0      0    0      0      0     0     0.00
 840   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 841    4    2    0.00   0.00     0      0    0      0      0     0     0.00
 842   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 843    4    2    0.00   0.00     0      0    0      0      0     0     0.00
 844    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 845    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 846    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 847   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 848   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 849   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 850   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 851   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 852   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 853   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 854   19    2    0.00   0.00     0      0    0      0      0     0     0.00
 855   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 856   11    2    0.00   0.00     0      0    0      0      0     0     0.00
 857    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 858   27    2    0.00   0.00     0      0    0      0      0     0     0.00
 859   15    2    0.00   0.00     0      0    0      0      0     0     0.00
 860   33    2    0.00   0.00     0      0    0      0      0     0     0.00
 861    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 862   24    2    0.00   0.00     0      0    0      0      0     0     0.00
 863   10    0   45.45  50.00     5     11   10      4     10     4    40.00
 864    3    0   75.00  75.00     3      4    4      0      3     1    33.33
 865    4    0   60.00  60.00     3      5    5      0      4     2    50.00
 866   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 867    7    2    0.00   0.00     0      0    0      0      0     0     0.00
 868    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 869    4    2    0.00   0.00     0      0    0      0      0     0     0.00
 870   10    2    0.00   0.00     0      0    0      0      0     0     0.00
 871    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 872   12    2    0.00   0.00     0      0    0      0      0     0     0.00
 873    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 874   13    2    0.00   0.00     0      0    0      0      0     0     0.00
 875    6    2    0.00   0.00     0      0    0      0      0     0     0.00
 876   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 877   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 878    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 879   20    2    0.00   0.00     0      0    0      0      0     0     0.00
 880   18    2    0.00   0.00     0      0    0      0      0     0     0.00
 881   14    2    0.00   0.00     0      0    0      0      0     0     0.00
 882    9    2    0.00   0.00     0      0    0      0      0     0     0.00
 883   16    2    0.00   0.00     0      0    0      0      0     0     0.00
 884    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 885    8    2    0.00   0.00     0      0    0      0      0     0     0.00
 886    9    2    0.00   0.00     0      0    0      0      0     0     0.00
